Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Chubby cheeks	1/83	0.36258859243661773	1.0	0	0	2.2311468094600624	2.2634681874562563	EDN1
Full cheeks	1/83	0.36258859243661773	1.0	0	0	2.2311468094600624	2.2634681874562563	EDN1
Hydatidiform Mole	1/83	0.36258859243661773	1.0	0	0	2.2311468094600624	2.2634681874562563	PSMB9
Hyperplasia of cheeks	1/83	0.36258859243661773	1.0	0	0	2.2311468094600624	2.2634681874562563	EDN1
Hypertrophy of cheeks	1/83	0.36258859243661773	1.0	0	0	2.2311468094600624	2.2634681874562563	EDN1
Puffy cheeks	1/83	0.36258859243661773	1.0	0	0	2.2311468094600624	2.2634681874562563	EDN1
Skin Ulcer	1/84	0.36604495198170095	1.0	0	0	2.204585537918871	2.2156065553358673	PDGFB
Distal muscle weakness	1/84	0.36604495198170095	1.0	0	0	2.204585537918871	2.2156065553358673	TYMP
Late tooth eruption	1/84	0.36604495198170095	1.0	0	0	2.204585537918871	2.2156065553358673	CYP27B1
Malformations of Cortical Development, Group II	1/85	0.36948274195596803	1.0	0	0	2.178649237472767	2.1691748282435173	PDGFB
Hurthle Cell Tumor	1/85	0.36948274195596803	1.0	0	0	2.178649237472767	2.1691748282435173	MIR221
Hypogammaglobulinemia	1/85	0.36948274195596803	1.0	0	0	2.178649237472767	2.1691748282435173	CSF2
Increased tendency to bruise	1/85	0.36948274195596803	1.0	0	0	2.178649237472767	2.1691748282435173	ITGB3
Distal limb muscle weakness due to peripheral neuropathy	1/86	0.37290206126650144	1.0	0	0	2.153316106804479	2.124115986535404	TYMP
Irritation - emotion	1/86	0.37290206126650144	1.0	0	0	2.153316106804479	2.124115986535404	CYP27B1
Muscle Cramp	1/86	0.37290206126650144	1.0	0	0	2.153316106804479	2.124115986535404	PPARGC1A
Generalized muscle weakness	1/87	0.37630300822865553	1.0	0	0	2.1285653469561514	2.0803758773625955	PPARGC1A
Lipoma	1/87	0.37630300822865553	1.0	0	0	2.1285653469561514	2.0803758773625955	STAT5A
Malignant Childhood Neoplasm	1/87	0.37630300822865553	1.0	0	0	2.1285653469561514	2.0803758773625955	TNF
Abnormality of the skeletal system	1/88	0.37968568060254776	1.0	0	0	2.1043771043771042	2.037903040516268	IL6
Bronchioloalveolar Adenocarcinoma	1/89	0.3830501756920451	1.0	0	0	2.0807324178110695	1.996648546303213	MAP3K8
Creutzfeldt-Jakob disease	1/89	0.3830501756920451	1.0	0	0	2.0807324178110695	1.996648546303213	CSF2
Myopathy	3/415	0.3890875147163685	1.0	0	0	1.3386880856760375	1.2636559398962768	CSF3;IL1B;MMP9
Embryonal Rhabdomyosarcoma	1/91	0.3897250206119661	1.0	0	0	2.035002035002035	1.9176106306367633	PLAT
Ichthyoses	1/91	0.3897250206119661	1.0	0	0	2.035002035002035	1.9176106306367633	KRT6B
Lymphadenopathy	1/91	0.3897250206119661	1.0	0	0	2.035002035002035	1.9176106306367633	IL6
Stereotypic Movement Disorder	1/92	0.39303556240873144	1.0	0	0	2.0128824476650564	1.8797407037382534	BIRC3
Adrenal Cortical Adenoma	1/92	0.39303556240873144	1.0	0	0	2.0128824476650564	1.8797407037382534	CYP4F3
Dystonia	2/251	0.3937825665797506	1.0	0	0	1.4755791648221925	1.3751754219986814	CSF2;PDGFB
Childhood Medulloblastoma	1/93	0.3963283109891754	1.0	0	0	1.9912385503783354	1.8429158563527264	SOD2
Manic	1/93	0.3963283109891754	1.0	0	0	1.9912385503783354	1.8429158563527264	MMP9
Mucinous Adenocarcinoma	1/93	0.3963283109891754	1.0	0	0	1.9912385503783354	1.8429158563527264	TYMP
Congenital diaphragmatic hernia	1/95	0.4028608068365909	1.0	0	0	1.949317738791423	1.7722498424214514	EDN1
Intermittent migraine headaches	1/95	0.4028608068365909	1.0	0	0	1.949317738791423	1.7722498424214514	PDGFB
Polyneuropathy	1/95	0.4028608068365909	1.0	0	0	1.949317738791423	1.7722498424214514	TNF
Renal failure in adulthood	1/96	0.4061007421264993	1.0	0	0	1.929012345679012	1.7383372238500834	C3
Adult Hepatocellular Carcinoma	1/97	0.409323260133277	1.0	0	0	1.9091256204658265	1.7053265903796984	C3
Ductal Breast Carcinoma	1/97	0.409323260133277	1.0	0	0	1.9091256204658265	1.7053265903796984	IL6
Hemoglobin measurement	1/97	0.409323260133277	1.0	0	0	1.9091256204658265	1.7053265903796984	TYMP
Palmoplantar Keratosis	1/99	0.415716414915954	1.0	0	0	1.8705574261129818	1.6418854210513916	KRT6B
Male infertility	2/263	0.41645432214319694	1.0	0	0	1.408252358822701	1.2335987806141817	SOD2;TNF
Mood swings	1/100	0.41888723576300985	1.0	0	0	1.8518518518518519	1.6113954117378526	PPARGC1A
Neuralgia	1/100	0.41888723576300985	1.0	0	0	1.8518518518518519	1.6113954117378526	TNF
Xeroderma Pigmentosum	1/101	0.42204100744901785	1.0	0	0	1.8335166850018334	1.5816882941280015	IRF9
Mean corpuscular hemoglobin concentration determination	1/101	0.42204100744901785	1.0	0	0	1.8335166850018334	1.5816882941280015	TYMP
Neuromuscular Diseases	1/101	0.42204100744901785	1.0	0	0	1.8335166850018334	1.5816882941280015	MMP9
Adenocarcinoma of colon	2/267	0.4239192470485196	1.0	0	0	1.3871549452073797	1.1904734317704209	CSF2;TNF
Inflammatory Breast Carcinoma	1/102	0.4251778207952197	1.0	0	0	1.8155410312273057	1.5527374649460246	IFITM1
HIV Coinfection	1/103	0.4282977661631979	1.0	0	0	1.7979144192736423	1.5245174576833707	BIRC3
Respiratory distress	1/104	0.43140093344151265	1.0	0	0	1.7806267806267806	1.4970038840455344	IL1A
Ehlers-Danlos Syndrome	1/105	0.4344874119222594	1.0	0	0	1.7636684303350971	1.4701733793767016	MYLK
Pick Disease of the Brain	1/105	0.4344874119222594	1.0	0	0	1.7636684303350971	1.4701733793767016	TNF
Teratocarcinoma	1/106	0.43755729063384946	1.0	0	0	1.747030048916841	1.4440035495063694	MMP9
White Blood Cell Count procedure	1/107	0.4406106579835205	1.0	0	0	1.7307026652821043	1.4184729235074434	CXCL6
Congenital Heart Defects	2/277	0.4423659037887592	1.0	0	0	1.3370771493515177	1.0905440603637317	EDN1;TNF
Dwarfism	2/277	0.4423659037887592	1.0	0	0	1.3370771493515177	1.0905440603637317	CSF2;MMP13
Red cell distribution width determination	1/108	0.4436476018958359	1.0	0	0	1.7146776406035664	1.39356090725637	TYMP
RDW - Red blood cell distribution width result	1/108	0.4436476018958359	1.0	0	0	1.7146776406035664	1.39356090725637	TYMP
Oligospermia	1/109	0.4466682099470877	1.0	0	0	1.6989466530750934	1.3692477397312917	TNF
Small testicle	1/110	0.4496725692576896	1.0	0	0	1.6835016835016834	1.3455144527547174	NANOS1
Dry skin	1/110	0.4496725692576896	1.0	0	0	1.6835016835016834	1.3455144527547174	TNF
Lethargy	1/110	0.4496725692576896	1.0	0	0	1.6835016835016834	1.3455144527547174	IL1B
Luminal A Breast Carcinoma	1/110	0.4496725692576896	1.0	0	0	1.6835016835016834	1.3455144527547174	MMP9
Neutrophil count (procedure)	1/110	0.4496725692576896	1.0	0	0	1.6835016835016834	1.3455144527547174	CXCL6
Hydronephrosis	1/111	0.45266076623727836	1.0	0	0	1.668335001668335	1.3223428335643603	IL1B
Muscular Dystrophy, Facioscapulohumeral	1/112	0.45563288717589295	1.0	0	0	1.6534391534391533	1.2997153864003452	MAP3K8
Bilateral cataracts (disorder)	1/112	0.45563288717589295	1.0	0	0	1.6534391534391533	1.2997153864003452	SOD2
Merkel cell carcinoma	1/112	0.45563288717589295	1.0	0	0	1.6534391534391533	1.2997153864003452	S100A9
Testicular Germ Cell Tumor	1/114	0.4615292430820439	1.0	0	0	1.6244314489928524	1.2560264161065453	TNF
Lymphocyte Count measurement	1/114	0.4615292430820439	1.0	0	0	1.6244314489928524	1.2560264161065453	ICAM1
Ataxia, Spinocerebellar	1/116	0.4673623169559724	1.0	0	0	1.5964240102171137	1.2143206941488311	CSF2
Organic Mental Disorders, Substance-Induced	1/116	0.4673623169559724	1.0	0	0	1.5964240102171137	1.2143206941488311	CXCL14
Prescription Drug Abuse	1/116	0.4673623169559724	1.0	0	0	1.5964240102171137	1.2143206941488311	CXCL14
Sensorineural Hearing Loss (disorder)	3/471	0.4692763962490462	1.0	0	0	1.179523472517103	0.8923842334297791	CSF2;SOD2;TYMP
Teratoma	1/117	0.4702553336919282	1.0	0	0	1.5827793605571383	1.1941745308922638	CSF2
Anemia, Hemolytic	1/118	0.47313278164529365	1.0	0	0	1.569365976145637	1.1744808656479049	ICAM1
Subclinical abnormal liver function tests	1/118	0.47313278164529365	1.0	0	0	1.569365976145637	1.1744808656479049	TYMP
Transaminases increased	1/118	0.47313278164529365	1.0	0	0	1.569365976145637	1.1744808656479049	TYMP
Elevated liver enzymes	1/118	0.47313278164529365	1.0	0	0	1.569365976145637	1.1744808656479049	TYMP
Increased liver function tests	1/118	0.47313278164529365	1.0	0	0	1.569365976145637	1.1744808656479049	TYMP
Liver enzymes abnormal	1/118	0.47313278164529365	1.0	0	0	1.569365976145637	1.1744808656479049	TYMP
Liver function tests abnormal finding	1/118	0.47313278164529365	1.0	0	0	1.569365976145637	1.1744808656479049	TYMP
Retrognathia	1/119	0.4759947439940393	1.0	0	0	1.556178026766262	1.1552263723016027	EDN1
Drug Use Disorders	1/119	0.4759947439940393	1.0	0	0	1.556178026766262	1.1552263723016027	CXCL14
Elevated hepatic transaminases	1/119	0.4759947439940393	1.0	0	0	1.556178026766262	1.1552263723016027	TYMP
Prader-Willi Syndrome	1/119	0.4759947439940393	1.0	0	0	1.556178026766262	1.1552263723016027	IL6
Charcot-Marie-Tooth Disease	2/298	0.48002914239977695	1.0	0	0	1.2428535918468804	0.9121407700600442	RBM20;TYMP
Polyhydramnios	1/121	0.4816725412181833	1.0	0	0	1.5304560759106214	1.1179840386858921	MYLK
Congenital heart disease	1/122	0.4844885399305053	1.0	0	0	1.5179113539769278	1.099971920651597	SOD2
Gastrointestinal Neoplasms	1/122	0.4844885399305053	1.0	0	0	1.5179113539769278	1.099971920651597	IL1B
Substance-Related Disorders	1/123	0.4872893806571326	1.0	0	0	1.5055706112616682	1.0823503787683582	CXCL14
Nicotine Dependence	1/124	0.4900751441332689	1.0	0	0	1.4934289127837514	1.0651083396971024	IL6
Polycystic Kidney Diseases	1/124	0.4900751441332689	1.0	0	0	1.4934289127837514	1.0651083396971024	EDN1
Hypogonadotropic hypogonadism	1/126	0.4956017605695364	1.0	0	0	1.469723691945914	1.0317204245050924	TYMP
Nodule	1/126	0.4956017605695364	1.0	0	0	1.469723691945914	1.0317204245050924	TLR2
Autistic Disorder	4/677	0.4993188545524414	1.0	0	0	1.0941517588489524	0.7598997759362063	IL6;CSF2;ITGB3;TNF
Biliary Tract Cancer	1/128	0.5010690274785042	1.0	0	0	1.446759259259259	0.999727152762977	IL6
Hereditary Nonpolyposis Colorectal Cancer	1/128	0.5010690274785042	1.0	0	0	1.446759259259259	0.999727152762977	SPRR2A
Cardiac Arrhythmia	1/132	0.5118280317466494	1.0	0	0	1.4029180695847363	0.939627645701827	EDN1
Agenesis of corpus callosum	2/317	0.5127542261061547	1.0	0	0	1.1683607898118937	0.7804166842193365	BCL2A1;MMP9
Absent tendon reflex	1/134	0.5171210121789799	1.0	0	0	1.3819789939192924	0.9113852484144465	TYMP
Dystonia Disorders	1/135	0.5197461406106328	1.0	0	0	1.3717421124828533	0.8976883096627594	CSF2
Hirschsprung Disease	1/135	0.5197461406106328	1.0	0	0	1.3717421124828533	0.8976883096627594	NID1
Neurilemmoma	1/135	0.5197461406106328	1.0	0	0	1.3717421124828533	0.8976883096627594	STAT5A
High density lipoprotein measurement	2/324	0.5244705500170399	1.0	0	0	1.1431184270690442	0.7377297684073542	MMP13;ICAM1
Reflex, Deep Tendon, Absent	1/137	0.52495405329796	1.0	0	0	1.3517166801838334	0.8711064311274545	TYMP
Absent reflex	1/137	0.52495405329796	1.0	0	0	1.3517166801838334	0.8711064311274545	TYMP
Differentiated Thyroid Gland Carcinoma	1/139	0.5301060080546778	1.0	0	0	1.332267519317879	0.8455612539819305	S100A9
Substance Dependence	1/140	0.5326611875479199	1.0	0	0	1.3227513227513226	0.8331610153205515	CXCL14
Acid reflux	1/140	0.5326611875479199	1.0	0	0	1.3227513227513226	0.8331610153205515	TYMP
Mental disorders	2/329	0.5327244226849103	1.0	0	0	1.1257458065968704	0.7089395689886656	IL6;IL1B
Cataract	3/519	0.5341872777730161	1.0	0	0	1.070434596446157	0.6711719054434989	IL6;SOD2;MMP9
Substance Use Disorders	1/143	0.5402444202472914	1.0	0	0	1.295001295001295	0.7973758245821527	CXCL14
Cerebral atrophy	2/338	0.5473369954042454	1.0	0	0	1.0957703265395573	0.6604104612201438	CSF2;TNF
Dystonic disease	1/148	0.5526131504479056	1.0	0	0	1.2512512512512513	0.7421134501595742	PDGFB
Lactic acidemia	1/148	0.5526131504479056	1.0	0	0	1.2512512512512513	0.7421134501595742	TYMP
Decreased platelet count	1/152	0.56227028865236	1.0	0	0	1.2183235867446391	0.7014773441042597	PDGFB
Breast Cancer, Familial	1/154	0.5670211190390984	1.0	0	0	1.2025012025012025	0.6822495538305674	PPARGC1A
Myoclonus	1/154	0.5670211190390984	1.0	0	0	1.2025012025012025	0.6822495538305674	IL6
Substance abuse problem	1/155	0.569377341250394	1.0	0	0	1.194743130227001	0.6728935472052601	CXCL14
Abnormality of metabolism/homeostasis	1/155	0.569377341250394	1.0	0	0	1.194743130227001	0.6728935472052601	KRT4
Muscle Spasticity	2/353	0.5709837535945271	1.0	0	0	1.0492078480747036	0.5879703307941427	IL6;PPARGC1A
Heartburn	1/162	0.5855189525065707	1.0	0	0	1.1431184270690442	0.6118618274892601	TYMP
Neural Tube Defects	1/163	0.5877754207462321	1.0	0	0	1.1361054305839582	0.6037381748995964	CSF2
Sclerocystic Ovaries	1/166	0.5944720574801863	1.0	0	0	1.1155734047300312	0.5801891629532908	LIF
Growth retardation	1/168	0.5988764880478363	1.0	0	0	1.1022927689594355	0.5651453913616905	CYP27B1
Poor growth	1/168	0.5988764880478363	1.0	0	0	1.1022927689594355	0.5651453913616905	CYP27B1
Cleft upper lip	1/169	0.6010608972060284	1.0	0	0	1.0957703265395573	0.5578117719857238	MMP9
Growth delay	1/169	0.6010608972060284	1.0	0	0	1.0957703265395573	0.5578117719857238	CYP27B1
Movement Disorders	1/169	0.6010608972060284	1.0	0	0	1.0957703265395573	0.5578117719857238	CSF2
Hepatomegaly	2/373	0.6011196836714067	1.0	0	0	0.9929500546122529	0.5053730745592683	PDGFB;SAA1
Developmental Disabilities	1/170	0.6032335201730166	1.0	0	0	1.0893246187363834	0.5506001015836273	RBM20
Very poor growth	1/174	0.6118074050342971	1.0	0	0	1.0642826734780757	0.5229222473966441	CYP27B1
Increase in blood pressure	1/174	0.6118074050342971	1.0	0	0	1.0642826734780757	0.5229222473966441	MYLK
Well Differentiated Oligodendroglioma	1/176	0.6160252526462758	1.0	0	0	1.0521885521885521	0.5097509698371512	MAP3K8
Epilepsy	6/1177	0.6163893140516676	1.0	0	0	0.9440196356084206	0.45678892829980755	IL1A;IL6;IL1B;PDGFB;PLAT;SOD2
Retinal Dystrophies	1/178	0.6201976913860364	1.0	0	0	1.0403662089055348	0.4970006186983572	MRGPRX3
Respiratory Insufficiency	1/182	0.6284082747307598	1.0	0	0	1.0175010175010175	0.4726955685304454	PLAT
Delayed bone age	1/183	0.6304332906934571	1.0	0	0	1.0119409026512851	0.4668568437478866	MMP13
oligodendroglioma	1/183	0.6304332906934571	1.0	0	0	1.0119409026512851	0.4668568437478866	MAP3K8
Dyspnea	1/188	0.6403955270384547	1.0	0	0	0.9850275807722616	0.43899653518615694	PPARGC1A
Deglutition Disorders	1/191	0.6462446720118058	1.0	0	0	0.9695559433779329	0.4232859197815041	TYMP
Developmental delay (disorder)	1/193	0.6500916346919839	1.0	0	0	0.9595087315294569	0.41320471078439264	S100A9
Attention deficit hyperactivity disorder	2/412	0.655288091701557	1.0	0	0	0.8989572096368211	0.3799715078990738	CSF2;CYP4F3
Spinal Muscular Atrophy	1/196	0.6557844959164566	1.0	0	0	0.9448223733938018	0.39864234347365485	STAT5A
Dilated ventricles (finding)	1/204	0.6705207418621228	1.0	0	0	0.9077705156136529	0.3628364577173832	PDGFB
Hypogonadism	1/205	0.6723182572144516	1.0	0	0	0.9033423667570009	0.3586481061656346	EDN1
Cytopenia	1/206	0.6741060562379219	1.0	0	0	0.8989572096368211	0.35451980131235317	ITGB3
Addictive Behavior	1/208	0.6776527131238936	1.0	0	0	0.8903133903133903	0.34643905342205067	STAT5A
Ataxia	1/208	0.6776527131238936	1.0	0	0	0.8903133903133903	0.34643905342205067	CSF2
Congenital anemia	1/208	0.6776527131238936	1.0	0	0	0.8903133903133903	0.34643905342205067	ITGB3
Germ cell tumor	1/210	0.68116112566261	1.0	0	0	0.8818342151675486	0.33858588999822975	LIF
Carcinoid Tumor	1/213	0.6863529286729031	1.0	0	0	0.869414014953921	0.32721553666157477	S100A9
Intelligence	1/214	0.6880648473427021	1.0	0	0	0.8653513326410521	0.3235307984007656	HBEGF
Skeletal muscle atrophy	1/215	0.6897675081603285	1.0	0	0	0.8613264427217915	0.3198972289962329	PPARGC1A
Neurogenic muscle atrophy, especially in the lower limbs	1/215	0.6897675081603285	1.0	0	0	0.8613264427217915	0.3198972289962329	PPARGC1A
Frontal bossing	1/216	0.6914609607999207	1.0	0	0	0.8573388203017832	0.3163139448660908	CYP27B1
Microphthalmos	1/222	0.7014310479513476	1.0	0	0	0.8341675008341675	0.2958230535292915	TNF
Microcephaly	1/235	0.7219510729014228	1.0	0	0	0.7880220646178092	0.256735940464969	CSF2
Hydrocephalus	1/253	0.7480754338218347	1.0	0	0	0.7319572536963841	0.2124516606185174	CSF2
Muscle degeneration	1/259	0.7562311242535089	1.0	0	0	0.7150007150007149	0.19977708395063992	PPARGC1A
Myopia	1/269	0.7692465840530092	1.0	0	0	0.688420762770205	0.18060285378625773	MMP9
Infant, Small for Gestational Age	1/275	0.7767228597062014	1.0	0	0	0.6734006734006733	0.17014927417824838	PDGFB
Intrauterine retardation	1/278	0.7803704925116804	1.0	0	0	0.6661337596589395	0.16519216738018924	PDGFB
Dysarthria	1/282	0.7851423140494171	1.0	0	0	0.6566850538481743	0.15884573538770747	PDGFB
Hyperreflexia	1/301	0.8064423301514122	1.0	0	0	0.6152331733727082	0.13235073846157375	PDGFB
Serum total cholesterol measurement	1/307	0.8127235237536207	1.0	0	0	0.6032090722644469	0.12508402488521078	ICAM1
Blepharoptosis	1/337	0.8412251130317954	1.0	0	0	0.5495109352676119	0.09500823265254271	TYMP
Congenital Abnormality	2/607	0.843738527978759	1.0	0	0	0.6101653548111537	0.10367480221944549	MMP13;PLAT
Body mass index	1/370	0.8676318097082928	1.0	0	0	0.5005005005005005	0.07106498332146795	STON1
Finding of body mass index	1/370	0.8676318097082928	1.0	0	0	0.5005005005005005	0.07106498332146795	STON1
Erythrocyte Mean Corpuscular Hemoglobin Test	1/387	0.8794864992385525	1.0	0	0	0.4785146904009953	0.06144945230098062	TYMP
Finding of Mean Corpuscular Hemoglobin	1/387	0.8794864992385525	1.0	0	0	0.4785146904009953	0.06144945230098062	TYMP
Retrusion of lower jaw	1/395	0.8846950440680413	1.0	0	0	0.4688232536333802	0.05743660399930939	EDN1
Decreased projection of lower jaw	1/395	0.8846950440680413	1.0	0	0	0.4688232536333802	0.05743660399930939	EDN1
Decreased projection of mandible	1/395	0.8846950440680413	1.0	0	0	0.4688232536333802	0.05743660399930939	EDN1
Hypoplastic mandible condyle	1/395	0.8846950440680413	1.0	0	0	0.4688232536333802	0.05743660399930939	EDN1
Aplasia/Hypoplasia of the mandible	1/397	0.885961940676494	1.0	0	0	0.46646142364026494	0.056479748878989926	EDN1
Micrognathism	1/400	0.8878364710241954	1.0	0	0	0.46296296296296297	0.055077642222442366	EDN1
Curvature of spine	1/408	0.8926872806332586	1.0	0	0	0.4538852578068264	0.05152457747674313	MMP13
Retinitis Pigmentosa	1/410	0.8938671422269857	1.0	0	0	0.45167118337850043	0.050676660043636454	IL1B
Acquired scoliosis	1/418	0.8984594326266664	1.0	0	0	0.44302675881623244	0.04743652484815796	MMP13
Short stature	2/750	0.9166330383826453	1.0	0	0	0.49382716049382713	0.04298669780904005	MMP13;MMP9
Undergrowth	1/529	0.9451363888537871	1.0	0	0	0.3500665126374011	0.019752865319997457	CYP27B1
Failure to gain weight	1/539	0.9481052250852556	1.0	0	0	0.3435717721432007	0.018308866199904843	CYP27B1
Pediatric failure to thrive	1/543	0.9492476845202119	1.0	0	0	0.341040856694632	0.017763290070966335	CYP27B1
Cerebellar Ataxia	1/565	0.9550998633078169	1.0	0	0	0.32776138970829233	0.015057153411879774	CSF2
Small head	1/570	0.956333687710141	1.0	0	0	0.3248862897985705	0.014505646884703547	PDGFB
Generalized hypotonia	1/633	0.9692810885009411	1.0	0	0	0.29255163536364165	0.00912779478801997	CYP27B1
Global developmental delay	1/1102	0.9978379856658576	1.0	0	0	0.168044632654433	3.6370821759150663E-4	S100A9
Mental Retardation	1/1158	0.9984314987530126	1.0	0	0	0.15991812192157615	2.5102869456548654E-4	IL6
